,hospital_name,state,readmission_ratio,predicted_rate,expected_rate,zip,hhc_count,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
97,HAVASU REGIONAL MEDICAL CENTER,AZ,0.9875,17.9,18.2,86403,2,1,1.0,1.0,1.0,1.0,1.0,3.75,95.35,98.5,99.35,99.6,72.8,83.75,98.1,73.05000000000001,73.6,80.6,76.80000000000001,79.15,63.25,14.6,17.0,2,1
98,HAVASU REGIONAL MEDICAL CENTER,AZ,1.0421,14.4,13.8,86403,2,1,1.0,1.0,1.0,1.0,1.0,3.75,95.35,98.5,99.35,99.6,72.8,83.75,98.1,73.05000000000001,73.6,80.6,76.80000000000001,79.15,63.25,14.6,17.0,2,1
99,HAVASU REGIONAL MEDICAL CENTER,AZ,1.0659999999999998,4.7,4.4,86403,2,1,1.0,1.0,1.0,1.0,1.0,3.75,95.35,98.5,99.35,99.6,72.8,83.75,98.1,73.05000000000001,73.6,80.6,76.80000000000001,79.15,63.25,14.6,17.0,2,1
100,HAVASU REGIONAL MEDICAL CENTER,AZ,0.9758,15.9,16.3,86403,2,1,1.0,1.0,1.0,1.0,1.0,3.75,95.35,98.5,99.35,99.6,72.8,83.75,98.1,73.05000000000001,73.6,80.6,76.80000000000001,79.15,63.25,14.6,17.0,2,1
101,NORTHWEST MEDICAL CENTER,AZ,0.9135,17.7,19.4,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
102,NORTHWEST MEDICAL CENTER,AZ,0.9135,17.7,19.4,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
103,NORTHWEST MEDICAL CENTER,AZ,1.2526,4.9,3.9,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
104,NORTHWEST MEDICAL CENTER,AZ,1.2526,4.9,3.9,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
105,NORTHWEST MEDICAL CENTER,AZ,1.0262,15.9,15.5,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
106,NORTHWEST MEDICAL CENTER,AZ,1.0262,15.9,15.5,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
107,NORTHWEST MEDICAL CENTER,AZ,0.995,13.3,13.4,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
108,NORTHWEST MEDICAL CENTER,AZ,0.995,13.3,13.4,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
109,NORTHWEST MEDICAL CENTER,AZ,0.9994,18.1,18.1,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
110,NORTHWEST MEDICAL CENTER,AZ,0.9994,18.1,18.1,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
111,NORTHWEST MEDICAL CENTER,AZ,0.95,11.0,11.5,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
112,NORTHWEST MEDICAL CENTER,AZ,0.95,11.0,11.5,85029,3,1,1.0,1.0,1.0,1.0,1.0,3.8333333333333335,96.23333333333333,97.76666666666667,100.0,98.76666666666667,82.76666666666667,82.99999999999999,98.73333333333333,67.7,69.13333333333334,74.16666666666667,85.26666666666667,83.5,55.0,13.766666666666666,11.566666666666668,2,2
113,NORTHWEST MEDICAL CENTER,AZ,0.9135,17.7,19.4,85018,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,96.39999999999999,97.90000000000002,99.7,98.0,74.36666666666667,82.10000000000001,94.7,70.63333333333334,65.73333333333333,77.93333333333334,69.3,71.5,63.16666666666666,13.966666666666667,13.866666666666667,2,2
114,NORTHWEST MEDICAL CENTER,AZ,1.2526,4.9,3.9,85018,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,96.39999999999999,97.90000000000002,99.7,98.0,74.36666666666667,82.10000000000001,94.7,70.63333333333334,65.73333333333333,77.93333333333334,69.3,71.5,63.16666666666666,13.966666666666667,13.866666666666667,2,2
115,NORTHWEST MEDICAL CENTER,AZ,1.0262,15.9,15.5,85018,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,96.39999999999999,97.90000000000002,99.7,98.0,74.36666666666667,82.10000000000001,94.7,70.63333333333334,65.73333333333333,77.93333333333334,69.3,71.5,63.16666666666666,13.966666666666667,13.866666666666667,2,2
116,NORTHWEST MEDICAL CENTER,AZ,0.995,13.3,13.4,85018,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,96.39999999999999,97.90000000000002,99.7,98.0,74.36666666666667,82.10000000000001,94.7,70.63333333333334,65.73333333333333,77.93333333333334,69.3,71.5,63.16666666666666,13.966666666666667,13.866666666666667,2,2
117,NORTHWEST MEDICAL CENTER,AZ,0.9994,18.1,18.1,85018,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,96.39999999999999,97.90000000000002,99.7,98.0,74.36666666666667,82.10000000000001,94.7,70.63333333333334,65.73333333333333,77.93333333333334,69.3,71.5,63.16666666666666,13.966666666666667,13.866666666666667,2,2
118,NORTHWEST MEDICAL CENTER,AZ,0.95,11.0,11.5,85018,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,96.39999999999999,97.90000000000002,99.7,98.0,74.36666666666667,82.10000000000001,94.7,70.63333333333334,65.73333333333333,77.93333333333334,69.3,71.5,63.16666666666666,13.966666666666667,13.866666666666667,2,2
119,NEA BAPTIST MEMORIAL HOSPITAL,AR,1.0873,22.4,20.6,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
120,NEA BAPTIST MEMORIAL HOSPITAL,AR,1.0572,14.5,13.7,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
121,NEA BAPTIST MEMORIAL HOSPITAL,AR,1.0075,12.2,12.1,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
122,NEA BAPTIST MEMORIAL HOSPITAL,AR,0.9954,17.8,17.9,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
123,NEA BAPTIST MEMORIAL HOSPITAL,AR,1.0899,16.9,15.5,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
124,NEA BAPTIST MEMORIAL HOSPITAL,AR,1.1615,5.0,4.3,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
125,ST BERNARDS MEDICAL CENTER,AR,0.8956,3.8,4.2,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
126,ST BERNARDS MEDICAL CENTER,AR,1.095,15.1,13.8,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
127,ST BERNARDS MEDICAL CENTER,AR,1.136,22.5,19.8,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
128,ST BERNARDS MEDICAL CENTER,AR,1.2149,25.7,21.2,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
129,ST BERNARDS MEDICAL CENTER,AR,1.0939,14.3,13.1,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
130,ST BERNARDS MEDICAL CENTER,AR,1.1029,18.5,16.8,72401,2,1,1.0,0.5,1.0,1.0,1.0,3.25,92.95,98.65,99.95,99.3,75.05,87.55,98.1,80.25,69.55,82.6,68.75,67.9,63.85,20.9,13.1,2,2
131,ARKANSAS METHODIST MEDICAL CENTER,AR,1.0432,17.1,16.3,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
132,ARKANSAS METHODIST MEDICAL CENTER,AR,1.0432,17.1,16.3,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
133,ARKANSAS METHODIST MEDICAL CENTER,AR,1.1163,19.8,17.8,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
134,ARKANSAS METHODIST MEDICAL CENTER,AR,1.1163,19.8,17.8,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
135,ARKANSAS METHODIST MEDICAL CENTER,AR,1.0834,4.6,4.2,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
136,ARKANSAS METHODIST MEDICAL CENTER,AR,1.0834,4.6,4.2,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
137,ARKANSAS METHODIST MEDICAL CENTER,AR,1.1151,17.5,15.7,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
138,ARKANSAS METHODIST MEDICAL CENTER,AR,1.1151,17.5,15.7,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
139,ARKANSAS METHODIST MEDICAL CENTER,AR,1.1273,24.1,21.4,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
140,ARKANSAS METHODIST MEDICAL CENTER,AR,1.1273,24.1,21.4,72450,1,1,1.0,1.0,1.0,0.0,1.0,2.5,90.0,92.7,97.8,100.0,73.3,65.1,100.0,60.9,72.8,60.9,55.3,64.9,49.3,16.7,17.1,0,0
141,FIVE RIVERS MEDICAL CENTER,AR,1.0106,14.3,14.1,72455,1,1,1.0,1.0,1.0,0.0,1.0,3.0,94.8,95.5,100.0,99.8,54.5,78.4,99.1,78.1,76.5,76.1,66.4,65.4,59.9,19.3,15.5,2,2
142,FIVE RIVERS MEDICAL CENTER,AR,0.9981,14.8,14.8,72455,1,1,1.0,1.0,1.0,0.0,1.0,3.0,94.8,95.5,100.0,99.8,54.5,78.4,99.1,78.1,76.5,76.1,66.4,65.4,59.9,19.3,15.5,2,2
143,FIVE RIVERS MEDICAL CENTER,AR,1.016,19.3,19.0,72455,1,1,1.0,1.0,1.0,0.0,1.0,3.0,94.8,95.5,100.0,99.8,54.5,78.4,99.1,78.1,76.5,76.1,66.4,65.4,59.9,19.3,15.5,2,2
144,ABRAZO ARROWHEAD CAMPUS,AZ,1.0041,14.7,14.7,85308,2,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
145,ABRAZO ARROWHEAD CAMPUS,AZ,0.9503,20.5,21.6,85308,2,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
146,ABRAZO ARROWHEAD CAMPUS,AZ,0.904,15.4,17.1,85308,2,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
147,ABRAZO ARROWHEAD CAMPUS,AZ,0.9176,3.8,4.2,85308,2,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
148,ABRAZO ARROWHEAD CAMPUS,AZ,1.0862,15.6,14.4,85308,2,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
149,ABRAZO ARROWHEAD CAMPUS,AZ,0.9640000000000001,17.8,18.5,85308,2,1,1.0,1.0,1.0,1.0,0.5,3.5,93.9,99.0,100.0,97.3,73.25,78.45,98.1,69.5,70.0,77.75,74.9,76.6,61.4,13.85,16.299999999999997,2,1
150,VALLEY VIEW MEDICAL CENTER,AZ,0.9478,13.1,13.9,86426,1,1,1.0,1.0,1.0,1.0,1.0,3.0,86.7,93.8,100.0,100.0,58.5,60.0,100.0,74.3,95.5,79.9,71.6,78.3,75.3,15.2,17.7,2,1
151,VALLEY VIEW MEDICAL CENTER,AZ,1.0358,17.4,16.8,86426,1,1,1.0,1.0,1.0,1.0,1.0,3.0,86.7,93.8,100.0,100.0,58.5,60.0,100.0,74.3,95.5,79.9,71.6,78.3,75.3,15.2,17.7,2,1
152,VALLEY VIEW MEDICAL CENTER,AZ,1.0251,22.8,22.3,86426,1,1,1.0,1.0,1.0,1.0,1.0,3.0,86.7,93.8,100.0,100.0,58.5,60.0,100.0,74.3,95.5,79.9,71.6,78.3,75.3,15.2,17.7,2,1
153,VALLEY VIEW MEDICAL CENTER,AZ,0.8903,3.7,4.1,86426,1,1,1.0,1.0,1.0,1.0,1.0,3.0,86.7,93.8,100.0,100.0,58.5,60.0,100.0,74.3,95.5,79.9,71.6,78.3,75.3,15.2,17.7,2,1
154,VALLEY VIEW MEDICAL CENTER,AZ,0.9823,18.3,18.6,86426,1,1,1.0,1.0,1.0,1.0,1.0,3.0,86.7,93.8,100.0,100.0,58.5,60.0,100.0,74.3,95.5,79.9,71.6,78.3,75.3,15.2,17.7,2,1
155,PARADISE VALLEY HOSPITAL,CA,1.0068,21.4,21.2,91950,1,1,1.0,1.0,1.0,1.0,1.0,3.0,91.3,97.1,100.0,99.8,74.3,88.7,99.6,68.3,70.8,72.0,75.9,67.3,26.1,17.6,11.8,2,2
156,PARADISE VALLEY HOSPITAL,CA,1.0832,25.2,23.3,91950,1,1,1.0,1.0,1.0,1.0,1.0,3.0,91.3,97.1,100.0,99.8,74.3,88.7,99.6,68.3,70.8,72.0,75.9,67.3,26.1,17.6,11.8,2,2
157,PARADISE VALLEY HOSPITAL,CA,1.1785,5.4,4.6,91950,1,1,1.0,1.0,1.0,1.0,1.0,3.0,91.3,97.1,100.0,99.8,74.3,88.7,99.6,68.3,70.8,72.0,75.9,67.3,26.1,17.6,11.8,2,2
158,PARADISE VALLEY HOSPITAL,CA,0.9836,20.9,21.3,91950,1,1,1.0,1.0,1.0,1.0,1.0,3.0,91.3,97.1,100.0,99.8,74.3,88.7,99.6,68.3,70.8,72.0,75.9,67.3,26.1,17.6,11.8,2,2
159,PARADISE VALLEY HOSPITAL,CA,0.9842,23.3,23.6,91950,1,1,1.0,1.0,1.0,1.0,1.0,3.0,91.3,97.1,100.0,99.8,74.3,88.7,99.6,68.3,70.8,72.0,75.9,67.3,26.1,17.6,11.8,2,2
160,MAD RIVER COMMUNITY HOSPITAL,CA,1.0197,18.1,17.8,95521,1,1,1.0,1.0,1.0,1.0,0.0,2.5,82.1,97.1,99.6,94.6,67.7,85.6,99.0,69.7,72.3,69.2,64.1,70.7,56.2,14.0,15.4,2,1
161,MAD RIVER COMMUNITY HOSPITAL,CA,1.0058,17.0,16.9,95521,1,1,1.0,1.0,1.0,1.0,0.0,2.5,82.1,97.1,99.6,94.6,67.7,85.6,99.0,69.7,72.3,69.2,64.1,70.7,56.2,14.0,15.4,2,1
162,MAD RIVER COMMUNITY HOSPITAL,CA,0.9435,13.0,13.8,95521,1,1,1.0,1.0,1.0,1.0,0.0,2.5,82.1,97.1,99.6,94.6,67.7,85.6,99.0,69.7,72.3,69.2,64.1,70.7,56.2,14.0,15.4,2,1
163,JOHNSON REGIONAL MEDICAL CENTER,AR,0.9719,14.7,15.2,72830,1,1,1.0,1.0,1.0,0.0,1.0,2.5,86.3,93.7,99.6,100.0,78.2,88.1,100.0,70.2,65.0,77.6,61.6,82.1,66.3,19.4,15.9,2,1
164,JOHNSON REGIONAL MEDICAL CENTER,AR,0.9262,12.2,13.1,72830,1,1,1.0,1.0,1.0,0.0,1.0,2.5,86.3,93.7,99.6,100.0,78.2,88.1,100.0,70.2,65.0,77.6,61.6,82.1,66.3,19.4,15.9,2,1
165,JOHNSON REGIONAL MEDICAL CENTER,AR,1.1613,20.6,17.7,72830,1,1,1.0,1.0,1.0,0.0,1.0,2.5,86.3,93.7,99.6,100.0,78.2,88.1,100.0,70.2,65.0,77.6,61.6,82.1,66.3,19.4,15.9,2,1
166,JOHNSON REGIONAL MEDICAL CENTER,AR,0.9655,3.6,3.7,72830,1,1,1.0,1.0,1.0,0.0,1.0,2.5,86.3,93.7,99.6,100.0,78.2,88.1,100.0,70.2,65.0,77.6,61.6,82.1,66.3,19.4,15.9,2,1
167,MENA REGIONAL HEALTH SYSTEM,AR,1.0089,18.5,18.3,71953,1,1,1.0,0.0,0.0,1.0,1.0,5.0,98.8,100.0,100.0,100.0,76.7,79.9,100.0,86.9,86.4,94.5,93.1,84.5,82.5,17.0,13.8,2,1
168,MENA REGIONAL HEALTH SYSTEM,AR,0.9737,16.4,16.9,71953,1,1,1.0,0.0,0.0,1.0,1.0,5.0,98.8,100.0,100.0,100.0,76.7,79.9,100.0,86.9,86.4,94.5,93.1,84.5,82.5,17.0,13.8,2,1
169,MENA REGIONAL HEALTH SYSTEM,AR,1.0072,13.5,13.4,71953,1,1,1.0,0.0,0.0,1.0,1.0,5.0,98.8,100.0,100.0,100.0,76.7,79.9,100.0,86.9,86.4,94.5,93.1,84.5,82.5,17.0,13.8,2,1
170,JEFFERSON REGIONAL MEDICAL CENTER,AR,1.0972,12.6,11.5,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
171,JEFFERSON REGIONAL MEDICAL CENTER,AR,1.0972,12.6,11.5,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
172,JEFFERSON REGIONAL MEDICAL CENTER,AR,1.0233,21.0,20.5,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
173,JEFFERSON REGIONAL MEDICAL CENTER,AR,1.0233,21.0,20.5,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
174,JEFFERSON REGIONAL MEDICAL CENTER,AR,1.1012,17.8,16.2,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
175,JEFFERSON REGIONAL MEDICAL CENTER,AR,1.1012,17.8,16.2,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
176,JEFFERSON REGIONAL MEDICAL CENTER,AR,0.9661,18.8,19.5,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
177,JEFFERSON REGIONAL MEDICAL CENTER,AR,0.9661,18.8,19.5,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
178,JEFFERSON REGIONAL MEDICAL CENTER,AR,0.9945,4.4,4.4,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
179,JEFFERSON REGIONAL MEDICAL CENTER,AR,0.9945,4.4,4.4,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
180,JEFFERSON REGIONAL MEDICAL CENTER,AR,0.9707,16.1,16.6,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
181,JEFFERSON REGIONAL MEDICAL CENTER,AR,0.9707,16.1,16.6,71603,1,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,100.0,100.0,100.0,88.2,86.6,99.5,78.6,75.1,86.8,95.3,92.4,67.4,17.5,13.6,1,1
182,CHEROKEE MEDICAL CENTER,AL,0.9636,17.5,18.2,35960,2,1,1.0,1.0,0.5,1.0,1.0,3.5,93.55,95.05000000000001,99.35,94.1,69.25,74.55,93.2,81.6,75.0,81.1,78.80000000000001,74.25,60.9,17.2,8.95,2,2
183,CHEROKEE MEDICAL CENTER,AL,0.9795,21.6,22.1,35960,2,1,1.0,1.0,0.5,1.0,1.0,3.5,93.55,95.05000000000001,99.35,94.1,69.25,74.55,93.2,81.6,75.0,81.1,78.80000000000001,74.25,60.9,17.2,8.95,2,2
184,CHEROKEE MEDICAL CENTER,AL,0.9013,14.6,16.2,35960,2,1,1.0,1.0,0.5,1.0,1.0,3.5,93.55,95.05000000000001,99.35,94.1,69.25,74.55,93.2,81.6,75.0,81.1,78.80000000000001,74.25,60.9,17.2,8.95,2,2
185,FLAGSTAFF MEDICAL CENTER,AZ,0.8247,13.4,16.2,86001,1,1,1.0,1.0,0.0,0.0,1.0,3.5,93.6,97.1,100.0,97.1,62.9,75.7,97.9,68.7,74.5,76.2,68.6,83.2,57.0,16.3,15.5,2,2
186,FLAGSTAFF MEDICAL CENTER,AZ,0.8835,15.9,17.9,86001,1,1,1.0,1.0,0.0,0.0,1.0,3.5,93.6,97.1,100.0,97.1,62.9,75.7,97.9,68.7,74.5,76.2,68.6,83.2,57.0,16.3,15.5,2,2
187,FLAGSTAFF MEDICAL CENTER,AZ,0.852,17.2,20.2,86001,1,1,1.0,1.0,0.0,0.0,1.0,3.5,93.6,97.1,100.0,97.1,62.9,75.7,97.9,68.7,74.5,76.2,68.6,83.2,57.0,16.3,15.5,2,2
188,FLAGSTAFF MEDICAL CENTER,AZ,0.9590000000000001,13.5,14.0,86001,1,1,1.0,1.0,0.0,0.0,1.0,3.5,93.6,97.1,100.0,97.1,62.9,75.7,97.9,68.7,74.5,76.2,68.6,83.2,57.0,16.3,15.5,2,2
189,FLAGSTAFF MEDICAL CENTER,AZ,0.9526,10.7,11.2,86001,1,1,1.0,1.0,0.0,0.0,1.0,3.5,93.6,97.1,100.0,97.1,62.9,75.7,97.9,68.7,74.5,76.2,68.6,83.2,57.0,16.3,15.5,2,2
190,FLAGSTAFF MEDICAL CENTER,AZ,0.8317,3.5,4.3,86001,1,1,1.0,1.0,0.0,0.0,1.0,3.5,93.6,97.1,100.0,97.1,62.9,75.7,97.9,68.7,74.5,76.2,68.6,83.2,57.0,16.3,15.5,2,2
191,PALOMAR HEALTH DOWNTOWN CAMPUS,CA,1.0173,19.8,19.4,92025,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,95.83333333333333,96.06666666666666,99.76666666666667,98.90000000000002,86.2,88.26666666666665,96.56666666666666,69.03333333333333,67.43333333333334,77.4,76.26666666666667,78.33333333333333,62.93333333333334,14.933333333333332,12.433333333333332,2,1
